"","country","year","iso2c","Gini","GDPperCapPPP","CO2emissions","PopulationDens","UrbanPop","iso3c","region","capital","longitude","latitude","income","lending","EPI"
"583","Dominican Republic",2012,"DO",45.68,11740.0536291201,2.23991337893829,210.162168874172,76.039,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.24
"584","Dominican Republic",2014,"DO",NA,13310.753009608,NA,215.354780629139,78.061,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",53.24
"585","Dominican Republic",2016,"DO",NA,NA,NA,NA,NA,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD",75.32
"586","Ecuador",2002,"EC",NA,6360.97067953519,1.90867205587247,52.6334997584152,61.118,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",54.45
"587","Ecuador",2003,"EC",54.99,6555.37323506387,2.02918959186131,53.5094218070543,61.316,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",55.26
"588","Ecuador",2004,"EC",54.12,7169.97336621095,2.15004221058362,54.3954139152843,61.514,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",56.61
"589","Ecuador",2005,"EC",54.12,7664.28983081384,2.20336656854431,55.3037204058625,61.711,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",56.94
"590","Ecuador",2006,"EC",53.2,8110.47975384304,2.06617581254757,56.2388870993719,61.907,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",56.68
"591","Ecuador",2007,"EC",54.33,8366.13013174685,2.24478400200373,57.1971291673377,62.104,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",57.02
"592","Ecuador",2008,"EC",50.61,8920.47736400538,2.34422409258285,58.1720083749396,62.3,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",57.55
"593","Ecuador",2009,"EC",49.28,8889.19234856436,2.44835913203111,59.1532855532292,62.495,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",57.93
"594","Ecuador",2010,"EC",49.25,9163.15790938064,2.54939713520707,60.1332420679659,62.69,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.18
"595","Ecuador",2011,"EC",46.21,9926.95249585147,2.61181647831495,61.1100016105653,62.885,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.57
"596","Ecuador",2012,"EC",46.57,10512.4366955457,2.62477365500928,62.0852512481881,63.088,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.54
"597","Ecuador",2014,"EC",45.38,11413.2129728622,NA,64.0317120309228,63.516,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",58.54
"598","Ecuador",2016,"EC",NA,NA,NA,NA,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD",66.58
"599","El Salvador",2002,"SV",51.54,5446.31443755596,1.02813066609968,283.508735521236,60.014,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",37.19
"600","El Salvador",2003,"SV",50.72,5657.03906955148,1.11049107691348,284.793870656371,60.561,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",37.55
"601","El Salvador",2004,"SV",47.38,5896.01606554393,1.07439938876867,285.959893822394,61.107,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",37.9
"602","El Salvador",2005,"SV",47.88,6279.11326090638,1.08520202595975,287.027316602317,61.648,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",38.36
"603","El Salvador",2006,"SV",45.44,6702.27296212288,1.14725173923797,288.009459459459,62.187,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",38.82
"604","El Salvador",2007,"SV",45.24,7122.33631819128,1.16568967665785,288.919594594595,62.723,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",42.42
"605","El Salvador",2008,"SV",46.65,7332.79899294797,1.09016956300083,289.777944015444,63.252,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",43.1
"606","El Salvador",2009,"SV",45.93,7136.59502110202,1.07000917399501,290.606563706564,63.773,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",43.44
"607","El Salvador",2010,"SV",44.53,7301.80659698796,1.05182546230681,291.424034749035,64.286,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",43.65
"608","El Salvador",2011,"SV",42.43,7596.50913099919,1.09794263054217,292.239768339768,64.79,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",43.74
"609","El Salvador",2012,"SV",41.8,7859.86073025114,1.18544874677899,293.061438223938,65.287,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",43.79
"610","El Salvador",2014,"SV",41.84,8338.33034419771,NA,294.773455598456,66.255,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",43.79
"611","El Salvador",2016,"SV",NA,NA,NA,NA,NA,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD",68.07
"612","Equatorial Guinea",2002,"GQ",NA,17521.0773924362,8.77241819104259,20.2375757575758,38.794,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.06
"613","Equatorial Guinea",2003,"GQ",NA,19701.1683729375,10.2553410864867,20.9187878787879,38.802,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.17
"614","Equatorial Guinea",2004,"GQ",NA,27039.6115080216,8.60793862101844,21.6114438502674,38.822,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.15
"615","Equatorial Guinea",2005,"GQ",NA,31560.3426759465,7.52891992854701,22.312513368984,38.856,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.37
"616","Equatorial Guinea",2006,"GQ",NA,33959.2066493964,7.36559767576558,23.0202495543672,38.903,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.47
"617","Equatorial Guinea",2007,"GQ",NA,37954.1792785089,7.20404086524742,23.7361140819964,38.963,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.53
"618","Equatorial Guinea",2008,"GQ",NA,41267.1336663916,6.56211756236675,24.4642780748663,39.037,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.68
"619","Equatorial Guinea",2009,"GQ",NA,38519.9873963727,6.53381507590274,25.2105169340463,39.123,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.93
"620","Equatorial Guinea",2010,"GQ",NA,36389.8480611381,6.42106187646663,25.9789661319073,39.223,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",41.09
"621","Equatorial Guinea",2011,"GQ",NA,36754.8104741979,9.01467537067962,26.7706951871658,39.337,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",40.97
"622","Equatorial Guinea",2012,"GQ",NA,38416.1635186061,7.53562293774694,27.5839215686274,39.463,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",41.06
"623","Equatorial Guinea",2014,"GQ",NA,34870.5798687516,NA,29.2650623885918,39.756,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",41.06
"624","Equatorial Guinea",2016,"GQ",NA,NA,NA,NA,NA,"GNQ","Sub-Saharan Africa (all income levels)","Malabo","8.7741","3.7523","High income: nonOECD","IBRD",69.59
"625","Eritrea",2002,"ER",NA,1386.62587887371,0.159706978850911,37.5102178217822,18.049,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22
"626","Eritrea",2003,"ER",NA,1327.699789143,0.18482448869873,38.8951287128713,18.315,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22.23
"627","Eritrea",2004,"ER",NA,1337.52079595263,0.18944107171587,40.2471089108911,18.595,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22.46
"628","Eritrea",2005,"ER",NA,1373.42126976381,0.18285685518457,41.4977524752475,18.889,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",22.87
"629","Eritrea",2006,"ER",NA,1365.03912629744,0.130342390647796,42.6182178217822,19.196,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",24.66
"630","Eritrea",2007,"ER",NA,1388.50524954385,0.131490395908221,43.6267227722772,19.518,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",24.83
"631","Eritrea",2008,"ER",NA,1250.46729791456,0.0920693910507799,44.5607722772277,19.854,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.07
"632","Eritrea",2009,"ER",NA,1282.33384570883,0.111761080593676,45.4806831683168,20.206,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.26
"633","Eritrea",2010,"ER",NA,1299.28989642603,0.109470529231945,46.4323168316832,20.572,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.45
"634","Eritrea",2011,"ER",NA,1411.15763791112,0.124030810294373,47.4214653465347,20.954,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.61
"635","Eritrea",2012,"ER",NA,NA,NA,NA,NA,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.76
"636","Eritrea",2014,"ER",NA,NA,NA,NA,NA,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",25.76
"637","Eritrea",2016,"ER",NA,NA,NA,NA,NA,"ERI","Sub-Saharan Africa (all income levels)","Asmara","38.9183","15.3315","Low income","IDA",36.73
"638","Estonia",2002,"EE",35.79,11805.4691998888,10.7935041867546,32.5395140363293,69.116,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",64.41
"639","Estonia",2003,"EE",34.91,13237.356752152,12.4933538578265,32.3359282849729,68.989,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",64.52
"640","Estonia",2004,"EE",33.96,14664.4024724071,12.6839903122821,32.1431941495636,68.862,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",68.18
"641","Estonia",2005,"EE",33.63,16560.5022328626,12.3670151870237,31.9597782495872,68.735,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",67.52
"642","Estonia",2006,"EE",33.75,19299.0784112394,12.0099620584938,31.7718801604152,68.607,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",69.4
"643","Estonia",2007,"EE",31.25,21836.4122934343,13.9548840886714,31.6272705826846,68.479,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",72.88
"644","Estonia",2008,"EE",32,22508.9284050416,13.0818344314893,31.5425807973579,68.351,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",73.12
"645","Estonia",2009,"EE",31.59,20206.1807067891,10.9143201837372,31.4818353385232,68.223,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",73.47
"646","Estonia",2010,"EE",32.16,21113.1196108327,13.5996890666366,31.4101203113942,68.094,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",73.6
"647","Estonia",2011,"EE",32.69,23954.8659685125,14.0167329722872,31.3149091766926,67.965,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",74.65
"648","Estonia",2012,"EE",33.15,25921.0285969625,13.3240003749917,31.2030195800896,67.835,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",74.66
"649","Estonia",2014,"EE",NA,28139.9394406363,NA,31.0107336635999,67.622,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",74.66
"650","Estonia",2016,"EE",NA,NA,NA,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified",88.59
"651","Ethiopia",2002,"ET",NA,528.859881970186,0.0642326445206125,70.39117,15.118,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.8
"652","Ethiopia",2003,"ET",NA,512.875394346413,0.0688521652428772,72.43229,15.31,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",37.18
"653","Ethiopia",2004,"ET",29.81,581.837068640305,0.0710691592440729,74.506974,15.504,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",37.42
"654","Ethiopia",2005,"ET",NA,653.116050603463,0.0668220446911385,76.608431,15.7,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",37.57
"655","Ethiopia",2006,"ET",NA,725.96060232889,0.0699069005250796,78.735675,15.899,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",38.06
"656","Ethiopia",2007,"ET",NA,808.518986329786,0.0743445875862484,80.891968,16.116,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.42
"657","Ethiopia",2008,"ET",NA,889.267964839055,0.0791842686595247,83.079608,16.51,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.7
"658","Ethiopia",2009,"ET",NA,949.493897250884,0.0777230112473551,85.302099,16.91,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",36.84
"659","Ethiopia",2010,"ET",33.17,1053.79672527899,0.0752146592120625,87.561814,17.319,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.04
"660","Ethiopia",2011,"ET",NA,1165.21683848196,0.0859835424275465,89.858696,17.735,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.27
"661","Ethiopia",2012,"ET",NA,1256.68220812009,0.092877020565442,92.191211,18.16,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.43
"662","Ethiopia",2014,"ET",NA,1505.23897774434,NA,96.958732,19.028,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",39.43
"663","Ethiopia",2016,"ET",NA,NA,NA,NA,NA,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA",45.83
"664","Fiji",2002,"FJ",39.62,6092.40993964223,1.02499108118148,44.6464696223317,48.692,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",49.79
"665","Fiji",2003,"FJ",NA,6268.84914030959,1.05525050635174,44.6976464148878,49.085,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",50.87
"666","Fiji",2004,"FJ",NA,6768.27987226867,1.38461059075829,44.7922824302135,49.479,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",51.49
"667","Fiji",2005,"FJ",NA,7005.29987582826,1.65988172592539,44.9819376026273,49.871,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",51.73
"668","Fiji",2006,"FJ",NA,7304.77115022134,1.64427537195277,45.2868089764642,50.264,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.14
"669","Fiji",2007,"FJ",NA,7370.01122337451,1.44091795061631,45.6885057471264,50.657,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.24
"670","Fiji",2008,"FJ",42.78,7515.86588998694,0.595796282284519,46.1524904214559,51.051,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.35
"671","Fiji",2009,"FJ",NA,7392.1654013834,1.25267592803462,46.6258347016968,51.44,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.76
"672","Fiji",2010,"FJ",NA,7630.98884648177,1.8591874895343,47.0690749863164,51.828,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.88
"673","Fiji",2011,"FJ",NA,7486.76143700218,1.83492269928182,47.4727422003284,52.214,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",52.99
"674","Fiji",2012,"FJ",NA,7688.77786554153,1.82477881572896,47.8466338259442,52.596,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",53.08
"675","Fiji",2014,"FJ",NA,8824.60897701726,NA,48.5194307608101,53.354,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",53.08
"676","Fiji",2016,"FJ",NA,NA,NA,NA,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD",75.29
"677","Finland",2002,"FI",NA,28421.2398938674,11.8606758299719,17.0740930431071,82.503,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.38
"678","Finland",2003,"FI",NA,28816.1192599611,13.2610969393138,17.1148560359828,82.638,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.13
"679","Finland",2004,"FI",27.92,31084.2892191989,12.8326749770283,17.1646212941988,82.772,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.69
"680","Finland",2005,"FI",27.64,32065.1707160028,10.4164380522202,17.2234676122,82.905,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.89
"681","Finland",2006,"FI",28.02,34502.2665620973,12.5706384483281,17.3169839860577,83.037,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",76.03
"682","Finland",2007,"FI",28.29,37505.1309354446,12.0984818632864,17.3919563287185,83.168,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.78
"683","Finland",2008,"FI",27.85,39729.648543659,10.6371591894379,17.4840375123396,83.299,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.81
"684","Finland",2009,"FI",27.47,37534.5019282014,9.95519427234709,17.5678545574202,83.429,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.86
"685","Finland",2010,"FI",27.74,38322.9267423552,11.5431470841369,17.6484106614018,83.558,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.92
"686","Finland",2011,"FI",27.66,40251.3735098925,10.5111276862044,17.7309947678436,83.688,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.72
"687","Finland",2012,"FI",27.12,40437.5938723363,9.01853833350788,17.8155615518773,83.819,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.72
"688","Finland",2014,"FI",NA,40693.7512405515,NA,17.9720030274112,84.086,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",75.72
"689","Finland",2016,"FI",NA,NA,NA,NA,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified",90.68
"690","France",2002,"FR",NA,28503.5667367152,6.06611321653218,112.872725844921,76.38,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",68.79
"691","France",2003,"FR",NA,28093.4086044674,6.1132883306522,113.67558248686,76.632,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",68.69
"692","France",2004,"FR",30.8,29028.1822465162,6.11721283905466,114.515687606608,76.883,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",69.29
"693","France",2005,"FR",29.93,30375.5606760951,6.09646415199294,115.384282155615,77.13,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",69.41
"694","France",2006,"FR",29.92,32267.0140642839,5.9029238537689,116.19154205232,77.377,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",69.43
"695","France",2007,"FR",32.63,34034.3851783839,5.76283348399044,116.9126609881,77.621,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",69.89
"696","France",2008,"FR",33.08,35141.8379392758,5.68651390858468,117.567650491182,77.864,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",70.24
"697","France",2009,"FR",NA,34797.474085009,5.43421975820747,118.174078680393,78.106,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",70.73
"698","France",2010,"FR",33.78,35891.2938160199,5.42492025529133,118.75934742867,78.345,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",71
"699","France",2011,"FR",33.35,37325.3043394949,5.07381469376202,119.335112143576,78.584,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",70.9
"700","France",2012,"FR",33.1,37462.3250299433,5.07093102186285,119.913196885826,78.82,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",71.05
"701","France",2014,"FR",NA,39163.1945015004,NA,121.441128503517,79.289,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",71.05
"702","France",2016,"FR",NA,NA,NA,NA,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified",88.2
"703","Gabon",2002,"GA",NA,14241.0243718271,3.54698834618893,5.00326774556603,81.565,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",43.41
"704","Gabon",2003,"GA",NA,14525.7852032332,3.52207469427423,5.11543058951372,82.23,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",45.42
"705","Gabon",2004,"GA",NA,14699.893371138,3.47780521905361,5.22965032793884,82.847,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",45.84
"706","Gabon",2005,"GA",42.18,15418.5728414042,3.54782450280416,5.34706019327046,83.421,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",45.78
"707","Gabon",2006,"GA",NA,14976.1285621503,2.96187576299577,5.46792408895098,83.952,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",45.95
"708","Gabon",2007,"GA",NA,15884.1750027699,2.85796049974252,5.59204408739861,84.443,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",45.84
"709","Gabon",2008,"GA",NA,15310.9890255941,2.82662421687393,5.71949004540692,84.896,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",45.86
"710","Gabon",2009,"GA",NA,15102.1649035054,2.87292461066134,5.85022703457911,85.313,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",46.24
"711","Gabon",2010,"GA",NA,16004.0545161551,2.94180757177989,5.98415026972484,85.697,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",46.4
"712","Gabon",2011,"GA",NA,17100.7005205501,2.83400663666599,6.12138782163232,86.047,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",46.53
"713","Gabon",2012,"GA",NA,17919.0644839789,2.83862052979599,6.26184266697714,86.367,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",46.6
"714","Gabon",2014,"GA",NA,19501.1176390943,NA,6.54974579889005,86.92,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",46.6
"715","Gabon",2016,"GA",NA,NA,NA,NA,NA,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD",67.37
"716","Georgia",2002,"GE",39.63,3015.44772322732,0.777669956392013,76.2272997655621,52.293,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",45.29
"717","Georgia",2003,"GE",39.53,3460.15084738092,0.87731760055801,75.2475593967599,52.352,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",45.04
"718","Georgia",2004,"GE",39.78,3813.18931396554,1.01846713780919,74.2678190279576,52.411,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",45.11
"719","Georgia",2005,"GE",40.34,4370.33861335034,1.20949737470167,73.3055740228839,52.47,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",44.72
"720","Georgia",2006,"GE",39.71,4991.61790909823,1.48683728239845,72.3608243815389,52.525,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",45.45
"721","Georgia",2007,"GE",40.6,5833.18378248761,1.57298309652131,71.4160747401938,52.575,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",45.37
"722","Georgia",2008,"GE",40.57,6163.75792264895,1.28208511166253,70.506315826306,52.625,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",46.06
"723","Georgia",2009,"GE",41.74,6054.18918025573,1.48689567621921,69.5965569124182,52.723,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",45.84
"724","Georgia",2010,"GE",42.13,6597.5685567345,1.41505476311768,68.6867979985304,52.869,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend",46.72
